model,kr-vs-k-three_vs_eleven,kr-vs-k-zero-one_vs_draw,kr-vs-k-one_vs_fifteen,kr-vs-k-zero_vs_fifteen,poker-8-9_vs_5,abalone-20_vs_8-9-10,shuttle-c0-vs-c4,car-vgood,car-good,abalone-19_vs_10-11-12-13,winequality-red-4,poker-8-9_vs_6,yeast6,yeast5,yeast4,yeast3,yeast1,winequality-white-3-9_vs_5,poker-8_vs_6,kr-vs-k-zero_vs_eight,flare-F,yeast-0-2-5-7-9_vs_3-6-8,yeast-0-2-5-6_vs_3-7-8-9,vowel0,yeast-1-2-8-9_vs_7,winequality-white-3_vs_7,winequality-red-8_vs_6-7,vehicle3,vehicle2,vehicle1,vehicle0,pimaImb,abalone9-18,yeast-1-4-5-8_vs_7,winequality-red-3_vs_5,wisconsinImb,winequality-red-8_vs_6,abalone-21_vs_8,yeast-0-5-6-7-9_vs_4,yeast-2_vs_4,yeast-0-3-5-9_vs_7-8,abalone-3_vs_11,yeast-2_vs_8,page-blocks-1-3_vs_4,yeast-1_vs_7,led7digit-0-2-4-5-6-7-8-9_vs_1,dermatology-6,ecoli4,ecoli3,ecoli2,ecoli1,ecoli-0-1-4-7_vs_2-3-5-6,ecoli-0-1-4-7_vs_5-6,habermanImb,ecoli-0-1-3-7_vs_2-6,ecoli-0-1-4-6_vs_5,ecoli-0-3-4-7_vs_5-6,poker-9_vs_7,ecoli-0-1_vs_2-3-5,ecoli-0-1_vs_5,shuttle-6_vs_2-3,ecoli-0-2-6-7_vs_3-5,ecoli-0-6-7_vs_3-5,ecoli-0_vs_1,ecoli-0-6-7_vs_5,new-thyroid2,new-thyroid1,glass6,glass5,glass4,glass2,glass1,glass0,glass-0-1-2-3_vs_4-5-6,glass-0-1-4-6_vs_2,ecoli-0-3-4-6_vs_5,ecoli-0-4-6_vs_5,ecoli-0-2-3-4_vs_5,ecoli-0-3-4_vs_5,glass-0-1-6_vs_2,glass-0-1-6_vs_5,cleveland-0_vs_4,glass-0-1-5_vs_2,winequality-white-9_vs_4,iris0,lymphography-normal-fibrosis,shuttle-c2-vs-c4,glass-0-6_vs_5,zoo-3,glass-0-4_vs_5,Average
EllipticEnvelop,0.7248248686514887,0.9199623051367237,0.8561230757775999,0.9785398290880114,0.7107317073170731,0.9150462962962963,0.9928188710287023,0.5553499132446501,0.5648831951770912,0.7130817610062894,0.6209723986603534,0.5821061643835617,0.6065881917909528,0.7682043650793651,0.6148866608544028,0.5516774616112364,0.5509271413372391,0.8398283261802575,0.5999736564805058,0.5876613941130071,0.7517798072774342,0.70366808867753,0.6298692216238898,0.6431638811513463,0.57474988631196,0.8680752840909092,0.5134328358208955,0.6649160276834378,0.6360649356596602,0.5337110286259323,0.5726068391664538,0.6809228971962618,0.8568993015453995,0.5615566037735849,0.7543658088235294,0.989558292161345,0.5162464985994397,0.9514348785871964,0.6684554973821989,0.772978436657682,0.5973214285714286,0.9790059982862039,0.7840447154471545,0.9293213828425096,0.5918615984405459,0.5440318302387268,0.9898148148148148,0.9144345238095238,0.540327380952381,0.8032663586547759,0.5377365961827829,0.8014196983141082,0.8042857142857143,0.7075086805555556,0.817351598173516,0.8605769230769231,0.8127027027027027,0.7795414462081128,0.8277511961722488,0.8817471590909091,0.8835227272727273,0.8206245461147422,0.7783088235294118,0.7624504810413129,0.819921875,0.8427579365079365,0.8777281746031746,0.9626909518213866,0.7439024390243902,0.8639751552795031,0.5360272638753651,0.6160660660660661,0.7557453416149068,0.9656488549618321,0.5160468670402445,0.8859797297297297,0.8831335616438356,0.8762931034482758,0.8845486111111112,0.5285002767017155,0.7482014388489209,0.9140625,0.5403225806451613,0.7153846153846154,0.5609375,0.875,0.9696969696969697,0.7070524412296564,0.8388157894736842,0.8809523809523809,0.7461888264830067
