model,kr-vs-k-three_vs_eleven,kr-vs-k-zero-one_vs_draw,kr-vs-k-one_vs_fifteen,kr-vs-k-zero_vs_fifteen,poker-8-9_vs_5,abalone-20_vs_8-9-10,shuttle-c0-vs-c4,car-vgood,car-good,abalone-19_vs_10-11-12-13,winequality-red-4,poker-8-9_vs_6,yeast6,yeast5,yeast4,yeast3,yeast1,winequality-white-3-9_vs_5,poker-8_vs_6,kr-vs-k-zero_vs_eight,flare-F,yeast-0-2-5-7-9_vs_3-6-8,yeast-0-2-5-6_vs_3-7-8-9,vowel0,yeast-1-2-8-9_vs_7,winequality-white-3_vs_7,winequality-red-8_vs_6-7,vehicle3,vehicle2,vehicle1,vehicle0,pimaImb,abalone9-18,yeast-1-4-5-8_vs_7,winequality-red-3_vs_5,wisconsinImb,winequality-red-8_vs_6,abalone-21_vs_8,yeast-0-5-6-7-9_vs_4,yeast-2_vs_4,yeast-0-3-5-9_vs_7-8,abalone-3_vs_11,yeast-2_vs_8,page-blocks-1-3_vs_4,yeast-1_vs_7,led7digit-0-2-4-5-6-7-8-9_vs_1,dermatology-6,ecoli4,ecoli3,ecoli2,ecoli1,ecoli-0-1-4-7_vs_2-3-5-6,ecoli-0-1-4-7_vs_5-6,habermanImb,ecoli-0-1-3-7_vs_2-6,ecoli-0-1-4-6_vs_5,ecoli-0-3-4-7_vs_5-6,poker-9_vs_7,ecoli-0-1_vs_2-3-5,ecoli-0-1_vs_5,shuttle-6_vs_2-3,ecoli-0-2-6-7_vs_3-5,ecoli-0-6-7_vs_3-5,ecoli-0_vs_1,ecoli-0-6-7_vs_5,new-thyroid2,new-thyroid1,glass6,glass5,glass4,glass2,glass1,glass0,glass-0-1-2-3_vs_4-5-6,glass-0-1-4-6_vs_2,ecoli-0-3-4-6_vs_5,ecoli-0-4-6_vs_5,ecoli-0-2-3-4_vs_5,ecoli-0-3-4_vs_5,glass-0-1-6_vs_2,glass-0-1-6_vs_5,cleveland-0_vs_4,glass-0-1-5_vs_2,winequality-white-9_vs_4,iris0,lymphography-normal-fibrosis,shuttle-c2-vs-c4,glass-0-6_vs_5,zoo-3,glass-0-4_vs_5,Average
PCA,0.66512286558669,0.736886659851776,0.9999627719970962,1.0,0.5732012195121952,0.6344246031746031,0.9984288964479721,0.7199826489300174,0.5403987120641227,0.620943396226415,0.6019363282904108,0.5625856164383561,0.7396770615062246,0.8905009920634921,0.7368134263295554,0.5590277272396478,0.5300491896149117,0.8650214592274679,0.5532797681770285,0.6749699007763523,0.8029088163382713,0.8234491922512064,0.7478494999650326,0.9375967192819561,0.6726352887676216,0.8211115056818181,0.5892324093816631,0.5972830082980288,0.5721481888537803,0.5715993058987119,0.583664829750739,0.6311331775700935,0.6431281966672165,0.6072327044025156,0.8134191176470588,0.9566108694049111,0.6558823529411764,0.8175797712221554,0.6734947643979058,0.8383423180592993,0.6021978021978022,1.0,0.7838753387533876,0.6263764404609475,0.6567982456140351,0.8546949602122016,0.9212962962962963,0.8179563492063492,0.6895833333333333,0.530246051359192,0.5576938306802882,0.7858030168589174,0.812857142857143,0.5034288194444445,0.8182648401826484,0.7956730769230769,0.7640540540540541,0.8624338624338624,0.8253588516746411,0.8771306818181819,0.9332386363636364,0.7716049382716049,0.7838235294117647,0.8681380871533673,0.8355468749999999,0.8854166666666666,0.888640873015873,0.8933607520564042,0.5374564459930314,0.8347826086956521,0.6343719571567672,0.5803303303303303,0.657608695652174,0.8854961832061068,0.6067244014263882,0.7905405405405406,0.798373287671233,0.8025862068965517,0.8051215277777778,0.6032097399003874,0.6382322713257965,0.903125,0.5880893300248138,0.7230769230769231,0.8796875,1.0,0.9696969696969697,0.650994575045208,0.5493421052631579,0.6623376623376623,0.7400688099394789
