model,abalone-17_vs_7-8-9-10,segment0,kr-vs-k-one_vs_fifteen,kr-vs-k-zero_vs_fifteen,poker-8-9_vs_5,abalone-20_vs_8-9-10,shuttle-c0-vs-c4,car-vgood,car-good,abalone-19_vs_10-11-12-13,winequality-red-4,poker-8-9_vs_6,yeast6,yeast5,yeast4,yeast3,yeast1,winequality-white-3-9_vs_5,poker-8_vs_6,kr-vs-k-zero_vs_eight,flare-F,yeast-0-2-5-7-9_vs_3-6-8,yeast-0-2-5-6_vs_3-7-8-9,vowel0,yeast-1-2-8-9_vs_7,winequality-white-3_vs_7,winequality-red-8_vs_6-7,vehicle3,vehicle2,vehicle1,vehicle0,pimaImb,abalone9-18,yeast-1-4-5-8_vs_7,winequality-red-3_vs_5,wisconsinImb,winequality-red-8_vs_6,abalone-21_vs_8,yeast-0-5-6-7-9_vs_4,yeast-2_vs_4,yeast-0-3-5-9_vs_7-8,abalone-3_vs_11,yeast-2_vs_8,page-blocks-1-3_vs_4,yeast-1_vs_7,led7digit-0-2-4-5-6-7-8-9_vs_1,dermatology-6,ecoli4,ecoli3,ecoli2,ecoli1,ecoli-0-1-4-7_vs_2-3-5-6,ecoli-0-1-4-7_vs_5-6,habermanImb,ecoli-0-1-3-7_vs_2-6,ecoli-0-1-4-6_vs_5,ecoli-0-3-4-7_vs_5-6,poker-9_vs_7,ecoli-0-1_vs_2-3-5,ecoli-0-1_vs_5,shuttle-6_vs_2-3,ecoli-0-2-6-7_vs_3-5,ecoli-0-6-7_vs_3-5,ecoli-0_vs_1,ecoli-0-6-7_vs_5,new-thyroid2,new-thyroid1,glass6,glass5,glass4,glass2,glass1,glass0,glass-0-1-2-3_vs_4-5-6,glass-0-1-4-6_vs_2,ecoli-0-3-4-6_vs_5,ecoli-0-4-6_vs_5,ecoli-0-2-3-4_vs_5,ecoli-0-3-4_vs_5,glass-0-1-6_vs_2,glass-0-1-6_vs_5,cleveland-0_vs_4,glass-0-1-5_vs_2,winequality-white-9_vs_4,iris0,lymphography-normal-fibrosis,shuttle-c2-vs-c4,glass-0-6_vs_5,zoo-3,glass-0-4_vs_5,Average
COPOD,0.683268974,0.854422824,0.999841781,1,0.562560976,0.699206349,0.994649355,0.730133025,0.575816949,0.592106918,0.574893175,0.526969178,0.790952792,0.946949405,0.75462075,0.584033185,0.52286419,0.878025751,0.64640411,0.749117781,0.835376816,0.851790335,0.751905728,0.942896936,0.582651205,0.859108665,0.570469083,0.625433283,0.580505564,0.589618359,0.629758038,0.650864486,0.646317989,0.57759434,0.775965074,0.993142099,0.633473389,0.827613887,0.679450262,0.773584906,0.550755495,0.999785775,0.75101626,0.860691421,0.636939571,0.876763926,0.705092593,0.810267857,0.68764881,0.565918126,0.754019165,0.556521739,0.550816327,0.656727431,0.782648402,0.662259615,0.563243243,0.756613757,0.778110048,0.638849432,0.823863636,0.625635439,0.560661765,0.922043011,0.630859375,0.893105159,0.903521825,0.891891892,0.505226481,0.835403727,0.702531646,0.533183183,0.715217391,0.883778626,0.642384106,0.576435811,0.710188356,0.695258621,0.727864583,0.687327061,0.638232271,0.94765625,0.632133995,0.717307692,0.8840625,0.99122807,0.98989899,0.513562387,0.726973684,0.761904762,0.727315436
SOD,0.764892019,0.695758042,0.543205424,0.564751463,0.55086128,0.79624256,0.714681666,0.503947368,0.501130369,0.537063679,0.653414559,0.710402397,0.573358345,0.644047619,0.598629577,0.521381268,0.538028253,0.836620172,0.727591544,0.539455931,0.63461815,0.532718634,0.567209682,0.546043214,0.508007901,0.843084162,0.51521855,0.571411482,0.599321106,0.570001954,0.536990742,0.625890771,0.675122367,0.585279088,0.500229779,0.954096306,0.569992997,0.925847883,0.606184555,0.636539757,0.519617102,0.706137532,0.682884485,0.764084507,0.582602339,0.501538462,0.611400463,0.645585317,0.530264137,0.522818846,0.576077057,0.567169476,0.676122449,0.554112413,0.862100457,0.696965144,0.785135135,0.580246914,0.629709928,0.735706676,0.9921875,0.688543936,0.640073529,0.563207414,0.839550781,0.656498016,0.53515625,0.655992949,0.764590592,0.876086957,0.695228822,0.50472973,0.651824534,0.797041985,0.54686704,0.649915541,0.664490582,0.618857759,0.609754774,0.559490869,0.799331963,0.828515625,0.540787841,0.618269231,0.609453125,0.83004386,0.976430976,0.730560579,0.710526316,0.587662338,0.649902476
LSCPwithLODA,0.5409634820747521,0.7428980445753238,0.6298419671276734,0.6666391888549996,0.5160670731707316,0.5117063492063492,0.9997776740256564,0.5429438982070561,0.5457422758100979,0.5397484276729559,0.5374562112638104,0.541652397260274,0.7742820165167016,0.9186507936507937,0.754925893635571,0.5284258787570046,0.5379975957884846,0.8208154506437768,0.5462328767123288,0.7153236185494249,0.690727024306055,0.7605252115532554,0.7953440800055949,0.7910863509749304,0.696793997271487,0.8188032670454546,0.591044776119403,0.5998389412135429,0.5858519943215643,0.6065571886599478,0.5835066846708759,0.6664719626168224,0.6390034647747895,0.6086477987421385,0.6994485294117647,0.9906349089300198,0.661484593837535,0.7912903873168774,0.724541884816754,0.8508086253369272,0.6637362637362637,0.9972150814053127,0.6388888888888888,0.6111395646606914,0.6288986354775828,0.709973474801061,0.8006944444444444,0.7219742063492063,0.7066964285714286,0.5935317502954766,0.7277263007840342,0.6424134871339839,0.7918367346938775,0.6432725694444444,0.8054794520547945,0.8025841346153846,0.7799999999999999,0.9003527336860669,0.86872009569378,0.6700994318181818,0.6214488636363636,0.7654320987654321,0.8165441176470588,0.9008205998868138,0.8363281250000001,0.8678075396825398,0.9117063492063492,0.9086368977673326,0.632404181184669,0.8397515527950311,0.6582278481012658,0.5394894894894895,0.6288819875776398,0.8736641221374046,0.6393275598573611,0.6925675675675675,0.8142123287671235,0.6271551724137931,0.69921875,0.6873270614277809,0.5149023638232271,0.80859375,0.5421836228287841,0.7807692307692308,0.77625,0.543859649122807,0.6464646464646465,0.538878842676311,0.569078947368421,0.6363636363636362,0.7009781485145834
AveLMDD,0.6423293287566744,0.6783769566856981,0.5735462464866072,0.5803004698705796,0.5022713414634146,0.7415839947089947,0.53065875186198,0.5093984962406015,0.5046858943618552,0.6545440251572328,0.6154290333756786,0.6024400684931506,0.8238321212868236,0.9452876984126984,0.7960058849171753,0.5423131504257332,0.5584130994984318,0.8086909871244635,0.569777397260274,0.6916594013368207,0.7559237019991372,0.8781164766766907,0.7574983390446883,0.8959058727948004,0.7778109367894497,0.6550736860795455,0.6184968017057569,0.5951122159588249,0.6311649951916471,0.6203271699284064,0.6421207255209664,0.6317757009345796,0.6157949733267337,0.6089229559748427,0.72265625,0.8040741833198142,0.5424194677871149,0.7874272526590407,0.6331642670157068,0.8303066037735849,0.5275326236263735,0.9770779777206513,0.6868224932249323,0.6579065300896285,0.6886574074074074,0.5205702917771884,0.6619212962962964,0.7568824404761905,0.8763020833333334,0.6607123670355646,0.6498178506375228,0.5925909494232475,0.5139795918367347,0.5155815972222222,0.5189497716894977,0.5294471153846154,0.5469594594594595,0.8540564373897707,0.6688098086124401,0.7036576704545454,0.6814630681818182,0.6787400145243283,0.9208639705882352,0.9446448783248443,0.6476562499999999,0.771329365079365,0.808531746031746,0.6557726204465335,0.5679442508710802,0.606444099378882,0.5170399221032133,0.5337087087087087,0.5769409937888199,0.6572519083969465,0.5731023942944473,0.8547297297297297,0.630672089041096,0.5947198275862069,0.6300998263888888,0.5734643054786939,0.6526207605344296,0.9488281249999999,0.5440446650124069,0.7,0.684921875,0.6551535087719299,0.8585858585858586,0.5718806509945751,0.649671052631579,0.8046536796536795,0.6719928092492433
VarLMDD,0.660129433638444,0.6609754545083335,0.6114210859408447,0.6490671282939027,0.5074314024390244,0.658655753968254,0.6087044324388419,0.5499819259687682,0.5721175584024114,0.6216194968553459,0.5743927320321823,0.6587756849315068,0.8199340564526069,0.9646329365079365,0.8129468177855275,0.5548595444290809,0.5545969318668564,0.7658154506437769,0.5335715226554267,0.558413251961639,0.7366784121961744,0.8906348346038184,0.7739986187845305,0.7702771974620861,0.6566479081400638,0.6677024147727273,0.6263326226012794,0.5807744826861804,0.6373156798094977,0.5857758075822522,0.6081514664914905,0.6030549065420561,0.6405158664686795,0.617059748427673,0.6594669117647058,0.7963184868372538,0.5476190476190476,0.799367850692354,0.7082460732984293,0.825977088948787,0.5286744505494505,0.987789203084833,0.7654132791327913,0.5117477592829704,0.6906676413255362,0.6504376657824934,0.6539351851851851,0.6855778769841271,0.85625,0.5997636187815623,0.6375425675140571,0.6885536823425021,0.5521938775510205,0.5456380208333333,0.6132420091324201,0.5119065504807692,0.5014864864864865,0.8536155202821869,0.774072966507177,0.5169566761363636,0.6202059659090908,0.5495642701525054,0.8806985294117646,0.92961233729485,0.55634765625,0.742373511904762,0.7752976190476191,0.5146518801410106,0.5363675958188153,0.5709627329192547,0.5342015579357352,0.5195007507507508,0.5296583850931678,0.6371660305343512,0.5025471217524198,0.6933065878378378,0.5246147260273972,0.7596982758620691,0.6143663194444444,0.5559629219701163,0.6510791366906475,0.9263671875,0.5420285359801489,0.5865384615384616,0.7478125,0.7500000000000001,0.5084175084175084,0.5547016274864376,0.6611842105263157,0.5584415584415584,0.6532122063051568
IqrLMDD,0.700479118993135,0.7674777639799294,0.5,0.5,0.638765243902439,0.5587053571428571,0.6867538184486093,0.5,0.5,0.564504716981132,0.5224814258767371,0.5396618150684931,0.8080626771847652,0.5144655257936508,0.668036181342633,0.5066116003202096,0.5749593253008718,0.7243991416309012,0.6367722602739726,0.5923008261717939,0.5921230044585071,0.8253986292747744,0.708519826561298,0.7172460151655835,0.6362764324693042,0.531005859375,0.5972814498933903,0.5995792630976974,0.5920627833493612,0.5422436479389559,0.6624210795226451,0.5247021028037383,0.6104328218665787,0.6659591194968553,0.5502068014705883,0.6534842563232801,0.5478991596638655,0.8478828015251857,0.5737074607329843,0.8389824797843666,0.510782967032967,0.7634961439588689,0.7007113821138211,0.6212227912932137,0.7203338206627681,0.8030769230769231,0.5820601851851852,0.6160404265873016,0.8322916666666668,0.6333002041474158,0.780480319949315,0.6851818988464952,0.5121428571428571,0.5644856770833333,0.6917808219178083,0.6466346153846154,0.5177027027027027,0.8328924162257496,0.6810705741626795,0.8251953125,0.7887073863636364,0.8179920116194626,0.8771139705882353,0.7371250707413696,0.8171875,0.8978174603174603,0.8715277777777779,0.939042303172738,0.6578832752613242,0.6417701863354037,0.5436343719571568,0.6198198198198198,0.6544448757763975,0.8892652671755725,0.5081507896077433,0.6317567567567568,0.6643835616438357,0.7562500000000001,0.5923394097222222,0.5114831211953514,0.8386433710174717,0.92109375,0.6702853598014888,0.7211538461538461,0.66875,0.5,0.5925925925925926,0.5632911392405063,0.6710526315789473,0.7034632034632035,0.662341736772301
SoGaal,0.7678060640732265,0.6202606592382467,0.6768702417958788,0.6615008380732559,0.5003658536585366,0.705489417989418,0.9421804249390456,0.5308270676691729,0.5774268685346304,0.5308805031446541,0.509585402471417,0.6614297945205478,0.5373166522864539,0.6776785714285715,0.5110505666957281,0.5743541226984936,0.6011755074406201,0.7477682403433477,0.5751448893572182,0.7352098642421223,0.7471325327196894,0.7866983705154207,0.6329113924050633,0.6303775920767565,0.6881252842201,0.7262073863636364,0.5186567164179104,0.5509027461690184,0.6869991299171132,0.5244027166480885,0.7609454642774595,0.6061565420560748,0.5027773194742342,0.7001572327044026,0.703125,0.9709608435956051,0.6065826330532212,0.8506923540036122,0.5054319371727749,0.5886792452830188,0.5250686813186813,0.9331619537275064,0.75829945799458,0.8454545454545455,0.6050194931773879,0.586684350132626,0.9469907407407407,0.5396825396825398,0.8221726190476191,0.5969700225636617,0.777144214777857,0.8218278615794143,0.8226530612244898,0.6753038194444445,0.9242009132420091,0.5030048076923077,0.8632432432432433,0.6940035273368607,0.9739832535885168,0.6942471590909091,0.8501420454545454,0.8017429193899782,0.5102941176470588,0.5940860215053764,0.516796875,0.9404761904761905,0.9858630952380952,0.9623971797884842,0.509581881533101,0.7409937888198758,0.6923076923076923,0.6352852852852854,0.613664596273292,0.9145038167938931,0.6067244014263882,0.7706925675675675,0.913527397260274,0.7586206896551724,0.6662326388888888,0.6668511344770338,0.5323741007194245,0.88359375,0.5111662531017369,0.5711538461538461,0.9965624999999999,0.9605263157894737,0.9865319865319866,0.6256781193490054,0.5625,0.5324675324675325,0.6961633221514991
MoGaal,0.7800343249427917,0.8044130963733009,0.8670122666269569,0.9987360206633144,0.510640243902439,0.7968253968253969,0.9928707470893825,0.5069476576055524,0.6592450503528122,0.5182704402515723,0.6003965046002233,0.7402397260273973,0.6615308763712561,0.5052083333333333,0.5302310374891019,0.7123353467724329,0.5421427880563194,0.6656223175965665,0.5802160168598526,0.690912110266949,0.7842118509995686,0.5775229036995594,0.5974368836981607,0.7833874961312287,0.6906548431105047,0.7095170454545454,0.553411513859275,0.5305719921104537,0.7132389980308651,0.5417667405968811,0.7573689524713211,0.5592757009345795,0.501842380245284,0.5649371069182391,0.568014705882353,0.9114077132954796,0.6485994397759103,0.9048765803732691,0.5367146596858638,0.5057277628032345,0.6542582417582418,1.0,0.7560975609756098,0.7788732394366198,0.5737085769980508,0.7560212201591512,0.8747685185185186,0.7043650793650793,0.7296130952380951,0.8303427527667346,0.7259048071592619,0.8236024844720496,0.723265306122449,0.7187934027777778,0.7662100456621004,0.7719350961538461,0.7816216216216216,0.6278659611992945,0.8026315789473685,0.8132102272727273,0.828125,0.546477850399419,0.8738970588235294,0.5387662705149971,0.87265625,0.833829365079365,0.8293650793650793,0.9615158636897767,0.5818815331010454,0.822360248447205,0.6494644595910419,0.5906906906906907,0.7013975155279503,0.9257633587786259,0.6770249617931737,0.7888513513513513,0.8261986301369862,0.9142241379310344,0.7777777777777778,0.6535694521306032,0.5683453237410071,0.94296875,0.5310173697270472,0.5076923076923078,0.9975,0.9956140350877193,0.9865319865319866,0.6546112115732369,0.5427631578947368,0.7705627705627706,0.7167649795180957
VAE,0.6295051487414187,0.7428235842326621,0.9999627719970963,0.9999999999999999,0.5732012195121952,0.6342840608465609,0.998428896447972,0.7200549450549452,0.5403815852572447,0.620943396226415,0.6086345613427262,0.567412243150685,0.7502465179341797,0.8925285218253969,0.7257846556233652,0.5953278509569899,0.5357773271800257,0.8621137339055793,0.5831467334035827,0.675322788226014,0.8029447720408457,0.8227454717113086,0.7446543464577943,0.9381721990095946,0.6643644838562983,0.8191583806818181,0.5882196162046908,0.5972655019081964,0.5720966707881119,0.5712401889242579,0.5834276121309441,0.6517815420560749,0.6432106913050653,0.5904481132075471,0.806985294117647,0.9576506157363026,0.6649859943977591,0.8170780654224363,0.6620091623036649,0.838426549865229,0.6071428571428571,1.0,0.7783282520325203,0.6238796414852752,0.6478740253411306,0.8522413793103448,0.9212962962962963,0.8133680555555556,0.6532738095238095,0.5181046524121629,0.6113090995485864,0.7848269742679681,0.8098979591836735,0.58076171875,0.8212328767123288,0.7991286057692308,0.7779054054054054,0.906305114638448,0.8246112440191388,0.8654119318181819,0.9339488636363636,0.7966594045025418,0.7838235294117648,0.868031975099038,0.83046875,0.8854166666666666,0.889012896825397,0.8914512338425382,0.5359320557491289,0.8360248447204969,0.6376582278481012,0.5707207207207207,0.6633540372670808,0.8846851145038168,0.6036678553234844,0.7824113175675675,0.7964469178082192,0.802478448275862,0.8171657986111112,0.606530160486995,0.6351490236382322,0.9007812500000001,0.5834367245657568,0.739423076923077,0.880546875,1.0,0.9696969696969697,0.6546112115732369,0.5164473684210527,0.6747835497835498,0.7417823397963594
AutoEncoder,0.621007341723875,0.7382502780253117,0.9999627719970962,1.0,0.5723475609756098,0.6246362433862434,0.9983992529847262,0.710454019664546,0.549167637185723,0.6142452830188679,0.6133502713939254,0.566095890410959,0.7410020954024406,0.8873511904761905,0.7224062772449868,0.612342624263154,0.5346987136086663,0.8626609442060086,0.5595363540569019,0.6784572591024203,0.7988548108730045,0.8131512693195329,0.7420274145045108,0.9391442277932529,0.6671782628467485,0.8164950284090909,0.5898720682302772,0.5814805737427494,0.5608829051609654,0.5577402636205886,0.5616826636497452,0.6228504672897196,0.6254743441676291,0.583805031446541,0.8090533088235294,0.9261706363837474,0.6697478991596638,0.8027292795504716,0.6454188481675392,0.8409703504043127,0.604532967032967,1.0,0.7815040650406504,0.6062740076824584,0.6527777777777778,0.8815384615384616,0.9310185185185185,0.777281746031746,0.5694940476190475,0.5515203610185881,0.5099390195612575,0.75527950310559,0.7479591836734694,0.5607421875,0.7680365296803653,0.7602163461538461,0.6962162162162162,0.8148148148148148,0.7592703349282297,0.8348721590909092,0.9311079545454546,0.7360203340595497,0.7106617647058824,0.687889077532541,0.751171875,0.8648313492063492,0.8687996031746033,0.8889541715628673,0.5,0.8322981366459627,0.6012658227848101,0.5753753753753754,0.6588509316770186,0.8717557251908397,0.5822720326031585,0.7179054054054054,0.7529965753424658,0.7396551724137931,0.7170138888888888,0.5694521306032098,0.6587872559095581,0.8015625,0.542803970223325,0.7019230769230769,0.9471875,1.0,0.9696969696969697,0.6763110307414104,0.5822368421052632,0.6558441558441559,0.722433561531312
