model,abalone-17_vs_7-8-9-10,segment0,kr-vs-k-one_vs_fifteen,kr-vs-k-zero_vs_fifteen,poker-8-9_vs_5,abalone-20_vs_8-9-10,shuttle-c0-vs-c4,car-vgood,car-good,abalone-19_vs_10-11-12-13,winequality-red-4,poker-8-9_vs_6,yeast6,yeast5,yeast4,yeast3,yeast1,winequality-white-3-9_vs_5,poker-8_vs_6,kr-vs-k-zero_vs_eight,flare-F,yeast-0-2-5-7-9_vs_3-6-8,yeast-0-2-5-6_vs_3-7-8-9,vowel0,yeast-1-2-8-9_vs_7,winequality-white-3_vs_7,winequality-red-8_vs_6-7,vehicle3,vehicle2,vehicle1,vehicle0,pimaImb,abalone9-18,yeast-1-4-5-8_vs_7,winequality-red-3_vs_5,wisconsinImb,winequality-red-8_vs_6,abalone-21_vs_8,yeast-0-5-6-7-9_vs_4,yeast-2_vs_4,yeast-0-3-5-9_vs_7-8,abalone-3_vs_11,yeast-2_vs_8,page-blocks-1-3_vs_4,yeast-1_vs_7,led7digit-0-2-4-5-6-7-8-9_vs_1,dermatology-6,ecoli4,ecoli3,ecoli2,ecoli1,ecoli-0-1-4-7_vs_2-3-5-6,ecoli-0-1-4-7_vs_5-6,habermanImb,ecoli-0-1-3-7_vs_2-6,ecoli-0-1-4-6_vs_5,ecoli-0-3-4-7_vs_5-6,poker-9_vs_7,ecoli-0-1_vs_2-3-5,ecoli-0-1_vs_5,shuttle-6_vs_2-3,ecoli-0-2-6-7_vs_3-5,ecoli-0-6-7_vs_3-5,ecoli-0_vs_1,ecoli-0-6-7_vs_5,new-thyroid2,new-thyroid1,glass6,glass5,glass4,glass2,glass1,glass0,glass-0-1-2-3_vs_4-5-6,glass-0-1-4-6_vs_2,ecoli-0-3-4-6_vs_5,ecoli-0-4-6_vs_5,ecoli-0-2-3-4_vs_5,ecoli-0-3-4_vs_5,glass-0-1-6_vs_2,glass-0-1-6_vs_5,cleveland-0_vs_4,glass-0-1-5_vs_2,winequality-white-9_vs_4,iris0,lymphography-normal-fibrosis,shuttle-c2-vs-c4,glass-0-6_vs_5,zoo-3,glass-0-4_vs_5,Average
LODA,0.762943364,0.617362711,0.500986542,0.561069436,0.509664634,0.761574074,0.76008063,0.752299017,0.50511749,0.545314465,0.510259075,0.53364726,0.553864169,0.688888889,0.624869224,0.667411397,0.52684012,0.863519313,0.617953109,0.763523893,0.507388897,0.776470383,0.669434926,0.827781647,0.65200091,0.806285511,0.581130064,0.524258021,0.696512799,0.584539009,0.557680377,0.607488318,0.519551229,0.606053459,0.709329044,0.981786004,0.65070028,0.919325707,0.651308901,0.79851752,0.660370879,0.978363325,0.838922764,0.714340589,0.576267057,0.874217507,0.705787037,0.656498016,0.726785714,0.659073815,0.751960086,0.784915705,0.771428571,0.638671875,0.673059361,0.84375,0.786216216,0.83686067,0.924940191,0.727272727,0.757102273,0.826797386,0.767279412,0.911997736,0.68203125,0.773313492,0.892857143,0.876909518,0.695121951,0.810559006,0.757059396,0.502102102,0.698602484,0.818320611,0.622007132,0.81714527,0.772688356,0.542672414,0.655381944,0.726618705,0.714285714,0.62734375,0.527915633,0.596153846,0.744375,0.793859649,0.616161616,0.52079566,0.611842105,0.518398268,0.695134808
LOF,0.798901125,0.573354246,0.633304171,0.626466628,0.785945122,0.840674603,0.511831447,0.523351648,0.522120984,0.661509434,0.646302498,0.770505137,0.559041045,0.564880952,0.586878814,0.515450113,0.554402194,0.808669528,0.633693361,0.570971894,0.556845966,0.563710749,0.501608504,0.732203652,0.679911323,0.884410511,0.582196162,0.57198044,0.522484774,0.517254852,0.5145311,0.586962617,0.803827751,0.517924528,0.785845588,0.531642209,0.514705882,0.874974915,0.609162304,0.616374663,0.504326923,0.523564696,0.527439024,0.717541613,0.577729045,0.591246684,0.731944444,0.513144841,0.562202381,0.568711722,0.612972202,0.648979592,0.680816327,0.638628472,0.748858447,0.539963942,0.682432432,0.962081129,0.612440191,0.513494318,0.958806818,0.698620189,0.584926471,0.581777023,0.652734375,0.747767857,0.728174603,0.568155112,0.790940767,0.873913043,0.50292113,0.541141141,0.687267081,0.645419847,0.507896077,0.598817568,0.726455479,0.542241379,0.682291667,0.512451577,0.80061665,0.57578125,0.544044665,0.698076923,0.5365625,0.99122807,0.973063973,0.857142857,0.934210526,0.774891775,0.649263003
HBOS,0.664688215,0.652864682,0.99618413,0.999615311,0.514207317,0.61739418,1,0.732634471,0.588552442,0.595660377,0.505601109,0.506207192,0.71659682,0.909660218,0.717262424,0.542573321,0.511672171,0.855107296,0.620785037,0.701913895,0.82379908,0.803692566,0.721527729,0.911443825,0.579865848,0.79350142,0.512046908,0.628572762,0.646265513,0.605362047,0.608079997,0.706139019,0.62860914,0.548073899,0.620174632,0.982066219,0.63487395,0.805739514,0.595124346,0.805626685,0.528605769,0.99143102,0.724762873,0.801088348,0.568165205,0.87061008,0.641666667,0.823660714,0.653497024,0.50660793,0.6472638,0.797426797,0.847959184,0.599131944,0.78630137,0.896334135,0.81,0.611111111,0.86034689,0.909446023,0.970880682,0.801379811,0.844852941,0.840548953,0.84296875,0.824156746,0.845486111,0.820505288,0.635888502,0.819875776,0.703261928,0.55503003,0.691226708,0.884923664,0.656393276,0.843327703,0.879708904,0.885775862,0.880208333,0.607636967,0.73381295,0.965625,0.612593052,0.6,0.6815625,0.99122807,0.976430976,0.723327306,0.664473684,0.79004329,0.737314626
MCD,0.894343535,0.598380127,0.899828751,0.99912071,0.713414634,0.918320106,0.995775806,0.566526894,0.560635747,0.716289308,0.621665319,0.581892123,0.611395292,0.71860119,0.635200523,0.548155156,0.545507302,0.8427897,0.595363541,0.701706315,0.713235294,0.685502483,0.630673474,0.840451872,0.583333333,0.868252841,0.513113006,0.656116149,0.656374502,0.585619233,0.512000779,0.680432243,0.857834241,0.547877358,0.754595588,0.986372686,0.515546218,0.958860124,0.657918848,0.80148248,0.600137363,0.979862896,0.786246612,0.930345711,0.594176413,0.504986737,0.800462963,0.914930556,0.545833333,0.826689588,0.524669359,0.795031056,0.825510204,0.707508681,0.824657534,0.846754808,0.838378378,0.794532628,0.833133971,0.87109375,0.982954545,0.809368192,0.772794118,0.762026033,0.820703125,0.844494048,0.877728175,0.962690952,0.736062718,0.865838509,0.548198637,0.606906907,0.757453416,0.965648855,0.516046867,0.866554054,0.859589041,0.875,0.879774306,0.517432208,0.764645427,0.8578125,0.535359801,0.734615385,0.5609375,0.944078947,0.962962963,0.717902351,0.713815789,0.885281385,0.745779157
AvgBagging,0.798984554,0.600287273,0.738296447,0.653202539,0.820914634,0.837830688,0.527223816,0.539878543,0.708515448,0.654937107,0.63860338,0.778339041,0.574171083,0.60327381,0.604446382,0.514132887,0.534139113,0.815536481,0.670640148,0.602814796,0.595444412,0.509371285,0.536995594,0.770311049,0.682810368,0.911487926,0.575266525,0.561021439,0.500435041,0.511129753,0.526075691,0.593551402,0.810812297,0.521933962,0.806755515,0.606194233,0.529271709,0.915713426,0.620876963,0.664150943,0.521703297,0.605826907,0.553861789,0.739180538,0.609770955,0.5733687,0.709027778,0.520833333,0.566220238,0.555710755,0.606082205,0.678615794,0.713469388,0.594097222,0.784474886,0.57421875,0.688378378,0.940035273,0.678229665,0.574573864,0.9375,0.726579521,0.626838235,0.60229202,0.641015625,0.716517857,0.735863095,0.546122209,0.791811847,0.87515528,0.512658228,0.567717718,0.690217391,0.707824427,0.513499745,0.530405405,0.711044521,0.560344828,0.709201389,0.508577753,0.846865365,0.51484375,0.532878412,0.726923077,0.6190625,0.989035088,0.966329966,0.884267631,0.707236842,0.787878788,0.661555177
MaxBagging,0.785647883,0.588817978,0.705652142,0.589344105,0.805777439,0.792493386,0.542253051,0.57593262,0.51004316,0.675345912,0.64366555,0.77932363,0.529089116,0.607390873,0.613110288,0.513958227,0.524698437,0.785965665,0.887579031,0.527670528,0.614285201,0.522081964,0.566315826,0.685159393,0.677069122,0.889470881,0.523240938,0.593431603,0.510727206,0.520265689,0.538824617,0.562231308,0.778639388,0.50495283,0.728630515,0.542098665,0.50070028,0.883002208,0.588808901,0.667115903,0.536366758,0.719365895,0.576473577,0.630857875,0.598562378,0.553050398,0.518518519,0.546750992,0.505654762,0.539271516,0.644333571,0.674356699,0.638163265,0.535763889,0.761643836,0.520432692,0.650540541,0.925925926,0.664324163,0.5390625,0.954545455,0.729121278,0.567647059,0.614459536,0.619140625,0.693204365,0.669146825,0.528495887,0.68728223,0.882608696,0.580331061,0.511411411,0.701863354,0.661259542,0.528782476,0.644003378,0.772260274,0.569396552,0.735677083,0.530160487,0.844809866,0.540625,0.513027295,0.736538462,0.680625,0.989035088,0.96969697,0.837251356,0.65625,0.774891775,0.648708662
IForest,0.736770595,0.777277105,0.997338198,0.999835133,0.60152439,0.694874339,0.999614635,0.625650665,0.605480578,0.551572327,0.571621049,0.645333904,0.747966227,0.878100198,0.729272014,0.55664071,0.510611692,0.874978541,0.500724447,0.792211566,0.759546239,0.808343241,0.742429541,0.921502631,0.646884948,0.855024858,0.542537313,0.578387778,0.58588634,0.555395948,0.561694829,0.651799065,0.702359347,0.563757862,0.784466912,0.987257577,0.626330532,0.911097732,0.668782723,0.829380054,0.610851648,0.986932305,0.791158537,0.862996159,0.615131579,0.565145889,0.812962963,0.817212302,0.608333333,0.509938756,0.6472638,0.75350488,0.815306122,0.655338542,0.792694064,0.842548077,0.794864865,0.939153439,0.863636364,0.862926136,0.972301136,0.80573711,0.828308824,0.803904924,0.840625,0.868551587,0.876984127,0.839012926,0.649825784,0.871428571,0.631937683,0.557657658,0.719409938,0.896755725,0.591951095,0.807010135,0.828767123,0.836206897,0.864149306,0.613724405,0.736896197,0.88515625,0.575062035,0.755769231,0.5596875,0.997807018,0.976430976,0.732368897,0.769736842,0.781385281,0.74780793
CBLOF,0.731669527,0.693401132,1,1,0.618993902,0.842162698,0.713310656,0.547549161,0.554415291,0.511163522,0.639296301,0.669392123,0.578238629,0.65577877,0.690693112,0.50623681,0.508805079,0.821502146,0.53780295,0.776269357,0.76472386,0.70059095,0.611074201,0.703207211,0.634208731,0.858309659,0.505863539,0.60108773,0.554643495,0.555384456,0.527134046,0.659415888,0.710168839,0.505267296,0.728860294,0.963675245,0.550140056,0.922737307,0.642146597,0.703436658,0.602747253,0.997215081,0.80945122,0.802816901,0.566398635,0.679098143,0.594907407,0.563988095,0.545684524,0.550016117,0.611784272,0.61242236,0.587346939,0.625303819,0.736986301,0.521634615,0.733783784,0.813051146,0.607655502,0.604403409,0.966619318,0.747639797,0.702573529,0.625070741,0.630078125,0.80952381,0.792162698,0.702702703,0.81445993,0.839751553,0.58617332,0.553003003,0.714130435,0.851908397,0.574121243,0.673564189,0.749143836,0.665517241,0.745225694,0.536247925,0.797533402,0.7640625,0.509305211,0.559615385,0.6709375,1,0.96969697,0.804701627,0.924342105,0.748917749,0.691046474
FactorAnalysis,0.800152555,0.745472931,1,1,0.632987805,0.871924603,0.997509949,0.55615963,0.546852093,0.541886792,0.600627478,0.574143836,0.693947985,0.82140377,0.686115955,0.622691216,0.53941387,0.851287554,0.606559536,0.737742351,0.802117791,0.773270858,0.707339674,0.862213711,0.652967258,0.839754972,0.53880597,0.549548919,0.506651555,0.502441995,0.521355668,0.663983645,0.797448166,0.586242138,0.770450368,0.97761227,0.604901961,0.907686133,0.671073298,0.804177898,0.615247253,0.976649529,0.783875339,0.664916773,0.641203704,0.509761273,0.782638889,0.871775794,0.594196429,0.571935103,0.602280827,0.789707187,0.846122449,0.589973958,0.825570776,0.806490385,0.807027027,0.973544974,0.810705742,0.848366477,0.963068182,0.80573711,0.763235294,0.803904924,0.8296875,0.833085317,0.828373016,0.874853114,0.614111498,0.854037267,0.608081792,0.591141141,0.67810559,0.897137405,0.552215996,0.779560811,0.807791096,0.774568966,0.821180556,0.546209186,0.696813977,0.80390625,0.551488834,0.734615385,0.6784375,0.989035088,0.96969697,0.717902351,0.921052632,0.722943723,0.737676583
KernelDensity,0.79083238,0.766427513,0.807335778,0.678124914,0.701219512,0.77853836,0.990621549,0.503528051,0.53146537,0.542704403,0.570697155,0.645804795,0.718384075,0.844965278,0.713731473,0.59817335,0.523855582,0.874206009,0.537671233,0.522481006,0.794692938,0.786383663,0.707671865,0.766635716,0.635345612,0.886896307,0.554051173,0.608778871,0.604329807,0.545179788,0.519348442,0.718049065,0.743166694,0.559433962,0.794117647,0.987375562,0.641176471,0.916516155,0.695091623,0.804986523,0.618681319,0.965938303,0.782181572,0.782586428,0.613304094,0.561750663,0.74537037,0.896577381,0.593005952,0.651445149,0.660331037,0.816503993,0.855306122,0.638237847,0.828310502,0.832632212,0.841891892,0.940035273,0.849282297,0.881747159,0.983664773,0.83405955,0.790441176,0.894312394,0.839453125,0.886904762,0.895833333,0.842831962,0.714285714,0.902484472,0.628529698,0.590840841,0.704968944,0.909351145,0.575649516,0.856418919,0.870719178,0.871982759,0.899305556,0.584394023,0.806783145,0.8515625,0.574441687,0.709615385,0.7365625,0.98245614,0.962962963,0.844484629,0.944078947,0.816017316,0.75078347
COPOD,0.683268974,0.854422824,0.999841781,1,0.562560976,0.699206349,0.994649355,0.730133025,0.575816949,0.592106918,0.574893175,0.538441781,0.790952792,0.946949405,0.75462075,0.584033185,0.52286419,0.878025751,0.64640411,0.749117781,0.835376816,0.851790335,0.751905728,0.942896936,0.582651205,0.859108665,0.570469083,0.625433283,0.580505564,0.589618359,0.629758038,0.650864486,0.646317989,0.57759434,0.775965074,0.993142099,0.633473389,0.827613887,0.679450262,0.773584906,0.550755495,0.999785775,0.75101626,0.860691421,0.636939571,0.876763926,0.705092593,0.810267857,0.68764881,0.565918126,0.754019165,0.556521739,0.550816327,0.656727431,0.782648402,0.662259615,0.563243243,0.756613757,0.778110048,0.638849432,0.823863636,0.625635439,0.560661765,0.922043011,0.630859375,0.893105159,0.903521825,0.891891892,0.505226481,0.835403727,0.702531646,0.533183183,0.715217391,0.883778626,0.642384106,0.576435811,0.710188356,0.695258621,0.727864583,0.687327061,0.638232271,0.94765625,0.632133995,0.717307692,0.8840625,0.99122807,0.98989899,0.513562387,0.726973684,0.761904762,0.727442909
