model,kr-vs-k-three_vs_eleven,kr-vs-k-zero-one_vs_draw,kr-vs-k-one_vs_fifteen,kr-vs-k-zero_vs_fifteen,poker-8-9_vs_5,abalone-20_vs_8-9-10,shuttle-c0-vs-c4,car-vgood,car-good,abalone-19_vs_10-11-12-13,winequality-red-4,poker-8-9_vs_6,yeast6,yeast5,yeast4,yeast3,yeast1,winequality-white-3-9_vs_5,poker-8_vs_6,kr-vs-k-zero_vs_eight,flare-F,yeast-0-2-5-7-9_vs_3-6-8,yeast-0-2-5-6_vs_3-7-8-9,vowel0,yeast-1-2-8-9_vs_7,winequality-white-3_vs_7,winequality-red-8_vs_6-7,vehicle3,vehicle2,vehicle1,vehicle0,pimaImb,abalone9-18,yeast-1-4-5-8_vs_7,winequality-red-3_vs_5,wisconsinImb,winequality-red-8_vs_6,abalone-21_vs_8,yeast-0-5-6-7-9_vs_4,yeast-2_vs_4,yeast-0-3-5-9_vs_7-8,abalone-3_vs_11,yeast-2_vs_8,page-blocks-1-3_vs_4,yeast-1_vs_7,led7digit-0-2-4-5-6-7-8-9_vs_1,dermatology-6,ecoli4,ecoli3,ecoli2,ecoli1,ecoli-0-1-4-7_vs_2-3-5-6,ecoli-0-1-4-7_vs_5-6,habermanImb,ecoli-0-1-3-7_vs_2-6,ecoli-0-1-4-6_vs_5,ecoli-0-3-4-7_vs_5-6,poker-9_vs_7,ecoli-0-1_vs_2-3-5,ecoli-0-1_vs_5,shuttle-6_vs_2-3,ecoli-0-2-6-7_vs_3-5,ecoli-0-6-7_vs_3-5,ecoli-0_vs_1,ecoli-0-6-7_vs_5,new-thyroid2,new-thyroid1,glass6,glass5,glass4,glass2,glass1,glass0,glass-0-1-2-3_vs_4-5-6,glass-0-1-4-6_vs_2,ecoli-0-3-4-6_vs_5,ecoli-0-4-6_vs_5,ecoli-0-2-3-4_vs_5,ecoli-0-3-4_vs_5,glass-0-1-6_vs_2,glass-0-1-6_vs_5,cleveland-0_vs_4,glass-0-1-5_vs_2,winequality-white-9_vs_4,iris0,lymphography-normal-fibrosis,shuttle-c2-vs-c4,glass-0-6_vs_5,zoo-3,glass-0-4_vs_5,Average
SO_GAAL,0.7068362795534151,0.6479097452934662,0.5076224335945498,0.5435111147748193,0.6258231707317073,0.5431878306878307,0.5649377116728547,0.5641013591671487,0.5991642118243474,0.5052830188679246,0.5748065596489202,0.5419092465753425,0.5439110070257611,0.6992559523809524,0.6454337401918048,0.759853722436504,0.5739588658753955,0.507038626609442,0.5183087460484721,0.5904429775397517,0.5313264058679706,0.5031645569620253,0.5043359675501783,0.6936513463324049,0.6018076398362892,0.6051136363636364,0.5267590618336887,0.5409474458177235,0.5915762238402711,0.5705305737827371,0.5194335973139667,0.7118808411214953,0.604685695429797,0.5695754716981132,0.5473345588235294,0.9776270186564413,0.6302521008403361,0.6698775837848685,0.5274214659685864,0.5983153638814016,0.6554945054945055,0.9999999999999999,0.5118563685636857,0.7361075544174136,0.5193713450292398,0.8790450928381962,0.5231481481481481,0.8102678571428572,0.8778273809523809,0.7726442462662512,0.6191494416726063,0.5689440993788819,0.5775510204081633,0.5641059027777778,0.8493150684931506,0.6896033653846154,0.6502702702702703,0.8377425044091711,0.8516746411483254,0.6509232954545454,0.6548295454545454,0.6891793754538852,0.830514705882353,0.9003961516694964,0.75390625,0.5342261904761905,0.7619047619047619,0.5602232667450059,0.7517421602787457,0.6192546583850932,0.5540408958130477,0.5403903903903904,0.5962732919254659,0.8461832061068703,0.5298013245033112,0.8196790540540541,0.7367294520547945,0.7801724137931034,0.8098958333333334,0.5329275041505257,0.7204522096608428,0.940625,0.5359801488833746,0.5442307692307693,0.6896874999999999,0.6973684210526316,0.5858585858585859,0.5443037974683544,0.6644736842105262,0.6753246753246753,0.648161446761342
