model,abalone-17_vs_7-8-9-10,segment0,kr-vs-k-one_vs_fifteen,kr-vs-k-zero_vs_fifteen,poker-8-9_vs_5,abalone-20_vs_8-9-10,shuttle-c0-vs-c4,car-vgood,car-good,abalone-19_vs_10-11-12-13,winequality-red-4,poker-8-9_vs_6,yeast6,yeast5,yeast4,yeast3,yeast1,winequality-white-3-9_vs_5,poker-8_vs_6,kr-vs-k-zero_vs_eight,flare-F,yeast-0-2-5-7-9_vs_3-6-8,yeast-0-2-5-6_vs_3-7-8-9,vowel0,yeast-1-2-8-9_vs_7,winequality-white-3_vs_7,winequality-red-8_vs_6-7,vehicle3,vehicle2,vehicle1,vehicle0,pimaImb,abalone9-18,yeast-1-4-5-8_vs_7,winequality-red-3_vs_5,wisconsinImb,winequality-red-8_vs_6,abalone-21_vs_8,yeast-0-5-6-7-9_vs_4,yeast-2_vs_4,yeast-0-3-5-9_vs_7-8,abalone-3_vs_11,yeast-2_vs_8,page-blocks-1-3_vs_4,yeast-1_vs_7,led7digit-0-2-4-5-6-7-8-9_vs_1,dermatology-6,ecoli4,ecoli3,ecoli2,ecoli1,ecoli-0-1-4-7_vs_2-3-5-6,ecoli-0-1-4-7_vs_5-6,habermanImb,ecoli-0-1-3-7_vs_2-6,ecoli-0-1-4-6_vs_5,ecoli-0-3-4-7_vs_5-6,poker-9_vs_7,ecoli-0-1_vs_2-3-5,ecoli-0-1_vs_5,shuttle-6_vs_2-3,ecoli-0-2-6-7_vs_3-5,ecoli-0-6-7_vs_3-5,ecoli-0_vs_1,ecoli-0-6-7_vs_5,new-thyroid2,new-thyroid1,glass6,glass5,glass4,glass2,glass1,glass0,glass-0-1-2-3_vs_4-5-6,glass-0-1-4-6_vs_2,ecoli-0-3-4-6_vs_5,ecoli-0-4-6_vs_5,ecoli-0-2-3-4_vs_5,ecoli-0-3-4_vs_5,glass-0-1-6_vs_2,glass-0-1-6_vs_5,cleveland-0_vs_4,glass-0-1-5_vs_2,winequality-white-9_vs_4,iris0,lymphography-normal-fibrosis,shuttle-c2-vs-c4,glass-0-6_vs_5,zoo-3,glass-0-4_vs_5,Average
AvgBagging,0.930860386,0.885263234,0.907716818,0.973666276,0.935506361,0.940849281,0.897781815,0.954439677,0.916468806,0.967806325,0.916200421,0.803513629,0.972540462,0.942737393,0.948234678,0.883926213,0.689599986,0.740244742,0.961525629,0.947973334,0.89390821,0.897665054,0.855545512,0.671040129,0.899693202,0.548059487,0.980155081,0.725528968,0.717575865,0.729392526,0.752313235,0.58759497,0.796188708,0.949063741,0.902158765,0.717728686,0.963670266,0.807893459,0.835933376,0.809245482,0.865072537,0.960803701,0.943099391,0.898400577,0.885830644,0.772845118,0.961178874,0.936872737,0.888721906,0.869689012,0.692627457,0.717488251,0.70741302,0.674999672,0.678986723,0.906932697,0.773902222,0.799603175,0.758791778,0.895825905,0.65919518,0.675266412,0.865556744,0.578340293,0.851369381,0.751259624,0.735888711,0.841818724,0.878651307,0.557198207,0.920035162,0.613432276,0.76154689,0.536739375,0.911919675,0.899554757,0.817394976,0.859078015,0.818420258,0.909687119,0.799799085,0.909512926,0.901776736,0.935628886,0.529982157,0.645833333,0.64047619,0.672222222,0.89569508,0.738349489,0.820643609
MaxBagging,0.933054438,0.880961721,0.943042659,0.970858385,0.954178615,0.959660989,0.916006428,0.956829472,0.956997816,0.966578522,0.939479534,0.869504309,0.974895576,0.954280873,0.949420431,0.886405628,0.695298627,0.749993717,0.952372904,0.966000728,0.916273803,0.880496976,0.850264202,0.717188516,0.930951221,0.553773686,0.978597393,0.705277042,0.712461715,0.727170441,0.752188619,0.606493487,0.817294263,0.949474984,0.902131836,0.698142649,0.967395354,0.863639676,0.876216283,0.816900058,0.905144701,0.949061377,0.931871555,0.919433816,0.903088105,0.806650485,0.879606989,0.927465201,0.884209586,0.864459563,0.676846318,0.699307439,0.72022323,0.716559801,0.696610925,0.918764476,0.721376533,0.615088039,0.79253004,0.903100413,0.65905917,0.721824622,0.878181306,0.587139962,0.860250694,0.734829851,0.774876978,0.825084791,0.928509744,0.579403257,0.907723724,0.643004129,0.762870096,0.578418175,0.918079577,0.868885085,0.808073941,0.850906318,0.808444573,0.904122221,0.738885864,0.917777765,0.892450937,0.930998924,0.587098585,0.645833333,0.616666667,0.740952245,0.917199248,0.760606061,0.826419
IForest,0.892685608,0.912024292,0.931867013,0.987836439,0.958261006,0.963198375,0.994805478,0.971808468,0.920505082,0.982618276,0.948509098,0.937569584,0.942546478,0.843594273,0.930600806,0.887541551,0.71928663,0.735099537,0.983399451,0.952924351,0.881100687,0.678676648,0.642605536,0.590940756,0.936184689,0.534987372,0.970966431,0.731777516,0.710666386,0.730606324,0.765766717,0.525875119,0.884873201,0.945846937,0.95934614,0.972618294,0.946432911,0.559610697,0.840376623,0.701204885,0.815929607,0.535933273,0.671538342,0.639914552,0.879018579,0.872196842,0.839547298,0.816470206,0.864939267,0.857681445,0.676111938,0.659551965,0.564567854,0.587529213,0.736988754,0.749018889,0.707464037,0.631222944,0.550645631,0.645066159,0.62415404,0.587318731,0.667673714,0.503177987,0.663508643,0.557752544,0.549883956,0.663860909,0.937327637,0.642736444,0.936919995,0.65908511,0.76951186,0.661044278,0.930158071,0.764310627,0.694824286,0.628707074,0.625124474,0.928904557,0.843147322,0.504236528,0.903936401,0.914969768,0.604049421,0.95,0.533333333,0.676798769,0.859157509,0.648939576,0.773811511
CBLOF,0.87063175,0.904150567,1,1,0.975095223,0.928070744,0.76673642,0.943037524,0.956129514,0.981059544,0.926207012,0.9199537,0.962722209,0.946922927,0.940796427,0.895664376,0.71123329,0.812661455,0.97627982,0.954330716,0.885062697,0.738559884,0.742479419,0.669569668,0.940774391,0.604124284,0.976554106,0.701811395,0.696145672,0.700782293,0.767370084,0.51946253,0.865072694,0.954467811,0.965427743,0.912519051,0.96062302,0.640995754,0.851972581,0.823442947,0.817475544,0.921786492,0.713033081,0.631069223,0.916936498,0.922431559,0.926292642,0.925821208,0.866772862,0.825171744,0.634936265,0.687836773,0.677678738,0.596731436,0.60077381,0.906155459,0.72119255,0.569694292,0.811361869,0.8894477,0.572569088,0.638152288,0.775608005,0.563525442,0.81495565,0.657162962,0.638834922,0.758780013,0.891532795,0.588401927,0.931813471,0.670154933,0.768635505,0.595212198,0.930502397,0.841019663,0.796621437,0.776919781,0.76530722,0.915978613,0.841961302,0.648662816,0.896196695,0.967384852,0.737083788,1,0.627777778,0.665494228,0.615225564,0.765505513,0.805649798
FactorAnalysis,0.985608537,0.719231892,0.98224896,0.99370464,0.89385291,0.992647972,0.964933121,0.968843252,0.966028191,0.981849872,0.974106157,0.81967513,0.983726995,0.982433131,0.977037036,0.918766153,0.683651304,0.99027317,0.76237539,0.988090941,0.976209488,0.939157074,0.934011425,0.948217341,0.975676785,0.986963093,0.975614499,0.780887312,0.700351407,0.733905044,0.779434922,0.72549045,0.966141925,0.963277462,0.990099216,0.797964117,0.975444946,0.986409638,0.932209727,0.941331672,0.922072121,0.983376226,0.96377313,0.898800217,0.949956876,0.885679461,0.96451704,0.965015631,0.916415682,0.864342998,0.817600758,0.946908157,0.955735499,0.757593417,0.984577026,0.955546299,0.940042312,0.981730997,0.939903522,0.949897335,0.974788511,0.941138612,0.937409596,0.88631565,0.944588817,0.900987054,0.901218327,0.919731434,0.964421485,0.963494967,0.895697941,0.594857838,0.505092525,0.861896789,0.907802608,0.936916345,0.937956049,0.935575508,0.93808024,0.879538366,0.962917036,0.9528973,0.796280137,0.975824941,0.749987739,0.978427259,0.979659843,0.937376265,0.966404972,0.922388717,0.911455999
KernelDensity,0.985428796,0.656219017,0.979509952,0.991073912,0.923867113,0.991819867,0.964726889,0.96405462,0.96484595,0.978970144,0.971826677,0.972600623,0.98434327,0.982763151,0.977898452,0.915991685,0.690547092,0.990500833,0.967888325,0.972688401,0.975809156,0.939397508,0.932276659,0.943895254,0.973298662,0.987450487,0.977411932,0.806125421,0.54254361,0.778799931,0.771902735,0.756693272,0.964027393,0.95935048,0.990362812,0.798055179,0.977701626,0.98649729,0.93483414,0.941412171,0.922586993,0.983173769,0.966859729,0.963102848,0.94385703,0.899506738,0.962981106,0.965269037,0.915877695,0.887897454,0.833109346,0.948194745,0.955775786,0.789840435,0.984649219,0.955871564,0.941577391,0.981207544,0.941733411,0.950715174,0.9748407,0.942544533,0.938710207,0.95139211,0.944705748,0.903306645,0.903870005,0.9169669,0.968993413,0.964466015,0.873670126,0.586641007,0.528983123,0.862030745,0.883289802,0.939997027,0.940282455,0.940103022,0.941203813,0.867450401,0.96744495,0.954541377,0.846200711,0.974836129,0.764276078,0.966101695,0.979553915,0.946424041,0.966816381,0.935493779,0.917048159
COPOD,0.875916109,0.91777864,0.995630601,1,0.975256755,0.96079815,0.92066685,0.929827898,0.956436115,0.982525654,0.933064176,0.979710973,0.916699354,0.664559169,0.898281949,0.879015016,0.737346983,0.861899658,0.988460102,0.965759399,0.829761358,0.549992263,0.623160974,0.546763852,0.94579078,0.737104761,0.969855165,0.682169308,0.703861865,0.693155015,0.82031292,0.529317717,0.904219158,0.936055823,0.954562068,0.985812557,0.951519021,0.526376016,0.78204525,0.667588933,0.887861584,0.993589744,0.831222496,0.656796324,0.812287484,0.643195746,0.899574204,0.804952828,0.841135869,0.872465131,0.570589612,0.874277319,0.891808681,0.607786428,0.897389832,0.87244772,0.867781668,0.911781938,0.764871848,0.8783134,0.738801078,0.729504145,0.852610788,0.552311546,0.776072797,0.602139353,0.600363163,0.563481706,0.957077166,0.687115871,0.942336452,0.64747216,0.768133623,0.644561849,0.936698807,0.889778399,0.83772065,0.83434314,0.823150184,0.936283615,0.92126893,0.683678436,0.912327969,0.936284794,0.728352012,0.830357143,0.638888889,0.774207719,0.954281928,0.730911187,0.816552263
SOD,0.846331449,0.903182991,0.923688607,0.92515326,0.989213486,0.962678075,0.86073675,0.956487792,0.954350768,0.970178188,0.910869799,0.948508062,0.980135066,0.948199563,0.953844674,0.90026814,0.690843878,0.832725598,0.970344063,0.968694167,0.829961637,0.832013058,0.795726495,0.871720518,0.966018773,0.556717955,0.979961668,0.719250765,0.762443683,0.725577701,0.755723772,0.506986512,0.803516895,0.960347879,0.938998257,0.911926955,0.963443339,0.698815928,0.86500429,0.75056478,0.817755217,0.966596852,0.77436572,0.689445193,0.924680581,0.81716529,0.896383139,0.861334989,0.871110199,0.84374072,0.73044014,0.766900851,0.762464498,0.62612249,0.870908139,0.846739581,0.730142441,0.944645644,0.800560341,0.835620991,0.721082428,0.510322717,0.818482346,0.58599461,0.655413275,0.84728977,0.753980064,0.76373296,0.919730141,0.674058189,0.931133569,0.620872175,0.753040484,0.632096537,0.926395595,0.803183172,0.739844797,0.774767514,0.741250128,0.924449524,0.885054909,0.789754213,0.896738899,0.970957733,0.73666313,0.717647059,0.638888889,0.775222191,0.703499191,0.84039353,0.822446867
LSCPwithLODA,0.8665392874263543,0.8976201639418181,0.7604861272600423,0.780700446209276,0.979420336221304,0.9411185319233791,0.9632004477455067,0.9734004283710034,0.9677378104903388,0.9802637138181466,0.9376997439751762,0.971928587332492,0.9642888679120662,0.7875641855869056,0.9458396943229888,0.8287878258895212,0.7396072433678756,0.7323453307368608,0.9904409505206273,0.987115677617773,0.9158374319365722,0.7802224968625491,0.722103045308448,0.6774264447310523,0.942962999417972,0.5968186940270207,0.9692121430769043,0.7212746298970665,0.7167129252480982,0.7097275007576901,0.7979608789166462,0.5771363539908523,0.8946448632064875,0.9345403304609716,0.9507816016974667,0.986168156773039,0.9421525044432356,0.5860685117570413,0.8789902206747164,0.7419784820825669,0.840039837928506,0.7371527777777778,0.7493538080602409,0.7394520393519559,0.8840141898839582,0.9268212534203712,0.9115202160268574,0.5971806588851423,0.8347833573990164,0.8890226595116109,0.7712154204909447,0.6670450279549252,0.6743787093782003,0.5997043409457553,0.6173318551367332,0.7540351394961126,0.7461472317722897,0.5837156995051732,0.6663083617014357,0.5619082838126189,0.8375403046410413,0.6549224409396721,0.6445249474295971,0.5104050333751882,0.8718541654374463,0.540162934952708,0.5210734499220515,0.5486723360753547,0.9647146029441759,0.6488168020836166,0.9403561103217811,0.6376980457309502,0.760366540407094,0.6507396347470316,0.9312211769126991,0.8450140981601858,0.7847546544390699,0.5638270000475819,0.5026431825733816,0.9390286203225482,0.9431840853649964,0.7843313433376704,0.891348682807802,0.9667840541378092,0.7005534746374087,0.5583333333333333,0.9341820987654321,0.7640710332074938,0.8796783625730994,0.8004473207672235,0.7923467372752324
AveLMDD,0.8948599536115939,0.8580588947436762,0.9156267535159094,0.9722623833038305,0.9857716412803582,0.9730319766371954,0.9404674210307753,0.9460005668386812,0.9635596686329468,0.9839472481936222,0.9417822393677686,0.8997090380756166,0.940214634666587,0.8579693968788463,0.9360954414169017,0.8931680914346413,0.7150913232130504,0.7716172999054374,0.9907727045908841,0.9836594857493988,0.8482096027946852,0.64467402950682,0.6513665004567748,0.5727265811705555,0.9455583110012437,0.6772786057640325,0.975774058730194,0.733623157500128,0.7411097991815826,0.7001629145041002,0.8052438476484527,0.5031659457506668,0.843350206488186,0.940304386504361,0.9664920173232384,0.7567284260990711,0.9637574062813014,0.5770604995258639,0.867268061242802,0.6934476260810291,0.8366288424631629,0.7381014818514817,0.7215749613114321,0.6679262506324999,0.8559033132559313,0.9071534626364604,0.8990990726212797,0.8736090590949064,0.8185153830753047,0.8398911791955752,0.7734809140304578,0.7169778660330666,0.6912710094293166,0.7058193724723959,0.6421924603174604,0.8157112690981825,0.71990716187768,0.6912017384273296,0.6000954485955334,0.5013052228109015,0.7654079330217706,0.6401345892505728,0.7944396872847095,0.5199211713599119,0.7609754478533749,0.5787818891277898,0.6348805462991419,0.551491207916234,0.9590643274853801,0.7425288446341078,0.9260722161877489,0.6379958041471199,0.6847866766454644,0.5573468393877858,0.9228189493433396,0.7638296400847246,0.8074612603264235,0.7302681961192302,0.745030167625116,0.9144736842105263,0.9398564905414221,0.5331900744039964,0.9014814113078237,0.970807471459186,0.5284100626495648,0.9166666666666666,0.6807692307692308,0.8080914013289964,0.9565548780487805,0.8087758764776147,0.7941071806426322
